smiles,Serine_threonine-protein_kinase_Aurora-A
COC(=O)c1cccc(NC(=O)c2cc(-n3cc(CNc4ccncn4)nn3)ccc2O)c1,0.0
COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1OC,1.0
Nc1nc(=O)[nH]c2sccc12,0.0
CN(CC(Nc1ncnc2c1=CCCC=2C(N)=O)c1ccccc1)C1CC1,1.0
CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1ccc(Cl)c(Cl)c1,1.0
c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,1.0
CC(CO)N=C(N)c1c(O)nsc1Nc1ccc(Oc2ccccc2)cc1,1.0
COc1ccc(-c2ccc3c(c2)C(=Cc2[nH]c4c(c2CCC(=O)O)C(=O)CCC4)C(=O)N3)cc1OC,1.0
Cc1ccc(OCCNc2nc(Nc3cc(C)[nH]n3)cc(C)c2C#N)cn1,1.0
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(c3ccccn3)N3CCC(F)CC3)ns2)n1,1.0
Cc1nn(C)c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12,0.0
c1cc(N2CCOCC2)ccc1Nc1ncc2ccn(C3CCCCC3)c2n1,1.0
CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(F)c2)c1,1.0
Clc1cccc(-n2cc(-c3ccccc3NCc3ccncc3)nn2)c1,0.0
CC(=O)Nc1ccc(Sc2nc(C)cc(Nc3cc(C)[nH]n3)n2)cc1,1.0
NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.0
CCn1c(-c2nonc2N)nc2cncc(C(=O)NCCNC)c21,0.0
Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)NC4CCCC4)cc3)c12,1.0
O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccc(Cl)c(C(=O)O)c1,0.0
Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,0.0
CN(C)Cc1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Br)cnc3[nH]2)cc1,1.0
O=C(Nc1cccc(Cl)c1)Nc1cccc(CNc2nc3ccc(OCCN4CCOCC4)cc3s2)c1,0.0
Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ccnc2c1,0.0
c1ccc2c(c1)nnn2Cc1cn(-c2ccc3[nH]ncc3c2)nn1,0.0
CCn1cc(-c2ccnc3[nH]c(CNCCN4CCOCC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,0.0
Cc1cccc(Nc2ncc(-c3ccccc3)o2)c1,0.0
NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(NC(=O)c4ccc(F)c(F)c4)c3)ncnc12,1.0
CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(Cl)c(Cl)c2)CC(=O)N1,0.0
Brc1cnc2[nH]cc(-c3ccccc3)c2c1,1.0
COc1cc2ncnc(Nc3ccc(-c4nc5cc(Cl)ccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,1.0
COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,0.0
CCN(CCO)CCCOc1cc2ncnc(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)c2cc1OC,1.0
O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2C(=O)O)n1,0.0
[N-]=[N+]=NCC(Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,1.0
Cc1cc(Nc2nc(SC(C)(C)C)cn3c(-c4cn[nH]c4)cnc23)sn1,1.0
Cc1c(Cl)cccc1-c1ccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)o1,0.0
Cc1cnc2[nH]c(-c3ccc(N(C)C)cc3)nc2c1,0.0
CC(O)c1cc2cnc(Nc3cc(C(=O)N4CCN(C)CC4)n(C)c3)nc2n1C1CCCC1,1.0
CC(Oc1ccc2ncc(C=CC(N)=O)cc2c1)c1c(Cl)ccc(F)c1Cl,0.0
CNc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1,1.0
COc1ccc(S(=O)(=O)Nc2nn(C)c3cc(C)[nH]c(=O)c23)c(OC)c1,0.0
Cc1ccc(-c2nc3ccc(Br)cc3c(C(=O)O)c2CC(=O)O)cc1C,1.0
Cn1ccnc1CN1CCN(c2c(Br)cnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)nc23)CC1,1.0
COc1ccc2c(c1)C(=Cc1ccc3c(C=Cc4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,1.0
CCOC(=O)c1coc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)n1,1.0
Cc1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,1.0
NC(=O)c1sc(-n2cnc3cc(C(F)(F)F)ccc32)cc1OCc1ccccc1Br,0.0
Cc1cc2c(c(N)nn2C)c(=O)[nH]1,0.0
CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(Nc3ccccc3)n2)CC1,0.0
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3O)ncnc2cc1OCCCN1CCN(C)CC1,1.0
COc1cccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1,0.0
CCCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4ccccc4)cc23)CC1,0.0
Clc1ccccc1Nc1nc(Nc2ccc(-c3nnn[nH]3)cc2)ncc1Cl,1.0
O=C1c2[nH]c3cc(-c4ccco4)nn3c(=O)c2CN1Cc1ccccn1,0.0
CC(=O)Nc1ccc(Sc2nccc(Nc3cc(C)[nH]n3)n2)cc1,1.0
NC(=O)c1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,1.0
O=C(Nc1ccccc1)Nc1ccc(Nc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,1.0
COc1ccccc1C1=C(Nc2ccccc2)C(=O)NC1=O,0.0
Cc1cc(Nc2cc(C)c(C#N)c(NC(C)CCCC(C)(C)O)n2)n[nH]1,1.0
COc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1OC,1.0
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,0.0
O=C1c2[nH]c3cc(-c4ccco4)nn3c(=O)c2CN1CCN1CCOCC1,0.0
CC(C)NCC(Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,1.0
CCCCc1nc2c(-c3ccc(Cl)cc3)n[nH]c2c(=O)n1NC(=O)c1ccccc1,0.0
CN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)C(C)(C)C4)cc2)CC1,1.0
COc1cc(-c2ccc3c(c2)C(=Cc2[nH]c4c(c2CCC(=O)O)C(=O)CCC4)C(=O)N3)ccc1O,1.0
COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2)cc(OC)c1OC,0.0
Cc1cnc(Nc2cccc3c2CCCC3)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(Cl)c2)c1,1.0
Cc1cn(-c2cc(NC(=O)Nc3ccc(-c4nc5[nH]ncc5[nH]4)c(C)c3)cc(C(F)(F)F)c2)cn1,0.0
Fc1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,0.0
NC(=O)c1cccc2c(NCc3ccc4c(c3)OCO4)ncnc12,1.0
Cc1ccc2[nH]c(-c3n[nH]cc3Nc3cc(Cl)nc(S(C)(=O)=O)n3)nc2c1,1.0
ON=C1CCc2cc(-c3nc(C4CCNCC4)[nH]c3-c3ccncc3)ccc21,0.0
Cc1cnc(Nc2cccc3c2CCC3)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(Cl)c2)c1,1.0
COc1cc(C)c(S(C)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,0.0
COc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)c(C#N)c1,0.0
CCN(CCO)CCCOc1cc2cnnc(Nc3cnn(CC(=O)Nc4cccc(F)c4F)c3)c2cc1OC,1.0
CCCNc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1,0.0
CC(=O)c1cccc(-c2ccc3nccn3n2)c1,0.0
O=C(Nc1ccccc1F)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,1.0
CC(Oc1nc(-c2cnn(C(F)F)c2)cc2ncsc12)C1CNC(=O)O1,1.0
COc1cc(C(=O)O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,0.0
CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,0.0
O=Nc1c(-c2c(O)[nH]c3c(Br)cccc23)[nH]c2ccccc12,0.0
CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc(C(C)(C)C)n[nH]2)c1,1.0
COc1ccc(-c2c[nH]c3ncc(-c4ccc(C(=O)N5CCOCC5)c(N)c4)cc23)cc1OC,0.0
CC(=O)N(C)c1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1,1.0
O=C1Nc2ccc(Cl)cc2C1=Cc1ccccc1F,0.0
NC(=O)c1cccc2c(NCc3ccc4c(c3)CCO4)ncnc12,1.0
CCCCc1ccc(N=C2SC(=Cc3ccncc3)C(=O)N2C)cc1,0.0
Fc1cnc(Nc2ccc(CN3CCOCC3)cc2)nc1Nc1ccccc1Cl,1.0
COc1cc2c(Nc3cc(CC(=O)Nc4cccc([N+](=O)[O-])c4)[nH]n3)ncnc2cc1OCCCN1CCC(CO)CC1,1.0
NC(=O)C1=c2ncnc(NC(CCN3CCCC3)c3cccc(NC(=O)c4ccc(Br)cc4)c3)c2=CCC1,1.0
CC(=O)OCC1OC(NC(=O)CCCn2[se]c3ccccc3c2=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.0
CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,0.0
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1.0
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cc(C(=O)NC(C)(C)c5ccccc5)sc34)cc2)CC1,1.0
CCN1CCN(CCCOc2ccc3[nH]c(-c4cccc5c4C(=O)NC5)cc3c2)CC1,1.0
Brc1cnc2[nH]c(-c3ccc(CN4CCOCC4)cc3)nc2c1N1CCN(Cc2cncnc2)CC1,1.0
O=C(Nc1ncc(Nc2ncnc3c2NCc2ccccc2O3)cn1)c1ccccc1,0.0
Cc1c(C#N)ccc2[nH]nc(C=Cc3cccc(CN4CCN(C)CC4)c3)c12,1.0
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,1.0
NC(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,1.0
Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1.0
CCOC(=O)c1cnc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)s1,1.0
Cc1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1F,1.0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1O,1.0
O=C(Nc1cccc(C(F)(F)F)c1)c1nscc1NCCc1ccc2c(c1)OCO2,0.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cncc(N5CCCC5)c4)c3)ncnc12,1.0
c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,0.0
NC(=O)c1cc2c(-c3ccc(Br)c(F)c3F)cncc2s1,0.0
N=C(N)NN=Cc1c(-c2ccc(F)c([N+](=O)[O-])c2)nc2sccn12,0.0
CC1(C)CC(=O)C2=C(C1)Nc1n[nH]cc1C2c1cccc(Oc2nc3ccccc3[nH]2)c1,1.0
c1ccc2sc(-c3ccc(Nc4ncnc5[nH]ccc45)cc3)nc2c1,0.0
CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(-c3ccncc3)n2)cc1,1.0
O=C(O)CCc1c(C=C2C(=O)Nc3ccc([N+](=O)[O-])cc32)[nH]c2c1C(=O)CCC2,1.0
Cc1cn2c(-c3cnn(CC(=O)NCc4ccccc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1.0
FC(F)(F)c1cccc(Nc2ccnc(Nc3ccccc3)n2)c1,0.0
CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12,1.0
CCCCN(CCCC)CCOc1ccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)cc1,1.0
FC(F)(F)c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,1.0
O=C1NCc2cccc(-c3ccc[nH]3)c21,1.0
CS(=O)(=O)CCNCc1cc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)cs1,0.0
O=C(O)CCC(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,1.0
NC(=O)c1cccc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,1.0
O=C1Nc2ccccc2C1=Cc1ccc[nH]1,1.0
O=C1CNCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]nc1N2,1.0
Cc1cc(NC(=O)Cc2ccc(-c3cccc4[nH]nc(N)c34)cc2)ccc1F,1.0
COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2s1,0.0
COc1cc2ncn(-c3cc(OCc4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,0.0
O=c1[nH]c2ccc(Nc3nccc(Nc4ccccc4Cl)n3)cc2[nH]1,0.0
CCC1COC(C(=O)Nc2ccccc2)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(NC)n1,0.0
Nc1ncc(-c2ccncc2)c2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,1.0
Nc1noc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccccc4)c3)c12,0.0
CC1CCC(C(=O)Nc2ccccc2)CN1c1cc(-c2ccc3c(N)[nH]nc3c2)nc(N)n1,0.0
CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc(C(F)(F)F)ccc2F)c1,1.0
COc1cccc(-n2ncc3c(NN=Cc4ccc(S(C)(=O)=O)cc4)ncnc32)c1,0.0
COc1ccccc1Nc1cc2[nH]c(-c3cncn3C)cc2cn1,0.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5c(c4)OCCO5)c3)ncnc12,1.0
COc1ccc(Nc2ncc(-c3ccccc3)o2)cc1OC,0.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,1.0
CC(C)c1nc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(CN6CCOCC6)cc5)nc34)CC2)co1,1.0
COc1cc2ncnc(N3CCN(CC(=O)Nc4nccs4)CC3)c2cc1OC,0.0
O=C(O)C1(Cc2cccc(Nc3cc[nH]n3)n2)CCC(Oc2cccc(C(F)(F)F)c2F)CC1,1.0
Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)s1,1.0
C=CCc1cccc2c(=NO)cc(-c3ccccc3)oc12,1.0
COc1ccc2c(c1)Oc1ncnc(Nc3cnc(NC(=O)c4ccccc4)nc3)c1NC2,1.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cc(C(F)(F)F)n[nH]4)c3)ncnc12,1.0
O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)c1ccccc1,0.0
NC(=O)c1cccc2c(NCCNCc3ccccc3)ncnc12,1.0
CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1,0.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN3CCCC3)cc21,0.0
COc1cc2c(Nc3cnc(NC(=O)c4ccc(F)c(Cl)c4)nc3)ncnc2cc1OCCCN1CCOCC1,1.0
O=c1[nH]cnc2[nH]c(-c3ccnc(C=Cc4ccc(CN5CCOCC5)cc4)c3)cc12,1.0
Nc1nonc1-c1nc2cnccc2n1C1CC1,0.0
Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccc(Cl)cc2)nc1C(=O)Nc1ccccc1,0.0
COc1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(C4CC4)cnc3[nH]2)cc1,1.0
CCOC(=O)c1ccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)cc1,0.0
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)N4CCC(N(C)C)CC4)cc3OC)nc1-2,1.0
CNC(=O)C1(Cc2cccc(Nc3cc[nH]n3)n2)CCC(Oc2cccc(Cl)c2F)CC1,1.0
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,1.0
CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(N3CCCCC3)c2)c1,1.0
CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,1.0
Cc1cc2c(c(N)nn2C)c(N2CCOCC2)n1,0.0
CCCCc1cnc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)s1,1.0
CC(C)(C)c1ccc(C(=O)Nc2n[nH]c3c2CN(C(=O)c2ccco2)C3)cc1,1.0
O=C(NN=Cc1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F)c1ccc(CO)o1,0.0
NC(=O)c1cccc2c(NCc3cccc(F)c3)ncnc12,1.0
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,1.0
Cc1cc(Nc2nc(-c3ccccc3)nc3cc([N+](=O)[O-])ccc23)n[nH]1,1.0
Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cc(C)on4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,1.0
Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2Cl)n[nH]1,1.0
O=C(NC(c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4CC(O)C5)cc3)c2c1,0.0
COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(F)c2)c1,1.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(Cl)c4)c3)ncnc12,1.0
CCn1c(-c2ccc(N(C)C)cc2)nc2cccnc21,0.0
NC(=O)c1cccc2c(Nc3cccc(Br)c3)ncnc12,0.0
COc1ccc(-c2[nH]c3ncc(Cl)cc3c2-c2cccc(CNS(C)(=O)=O)c2)cc1,0.0
O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1cccnc1,0.0
COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)o3)ncnc2cc1OCCCN1CCOCC1,1.0
CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)s1,1.0
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(C(=O)O)ccc4F)cc3)c12,1.0
CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C(F)(F)F)cc1,1.0
COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC,1.0
O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCN(CCO)CC4)ccc23)cc1)NC1CCCCC1,1.0
CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,1.0
COc1cc(C)c(C(N)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,0.0
CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,1.0
CC(=O)Nc1ccc(CNc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)cc1,1.0
CCNCc1cncc(C=Cc2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1,1.0
Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccc(OCCO)cc5)nc34)CC2)no1,1.0
CS(=O)(=O)N(CCO)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,1.0
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,1.0
c1nc(N2CCCC23CCNCC3)c2nc[nH]c2n1,0.0
CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(S(C)(=O)=O)c5)c4n3)cc2)CC1,1.0
CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,1.0
CS(=O)(=O)N(CCCO)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,1.0
NC(=O)c1cccc2c(NC(CO)c3ccccc3)ncnc12,1.0
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCOCC4)cc3)ncc1CC2,1.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)C4CCCN4C(=O)C(F)(F)F)c3)ncnc12,1.0
CCc1nc2c(c3cc(OC)c(OC)cc13)C(=O)NC2=O,1.0
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3N)ncc1CC2,0.0
COCCNCC(Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,1.0
COc1ccc(-c2ccc(NC(=O)Nc3cc(F)cc(F)c3)cc2)c2c(N)noc12,1.0
CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2(C(F)(F)F)CC2)c1,1.0
COc1ccc(C(=O)Nc2cccc(CNc3c(C(N)=O)cnc4c(C(N)=O)cccc34)c2)cc1,1.0
Cc1cc(Nc2nc(Cc3ccccc3)nc3ccccc23)n[nH]1,1.0
Cn1nc(C(=O)NCCO)c2c1-c1nc(Nc3ccccc3)ncc1CC2,1.0
NC(=O)c1[nH]nc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,0.0
CSc1nc(Cl)cc(Nc2c[nH]nc2-c2nc3cc(C)ccc3[nH]2)n1,1.0
O=C(Nc1ccc(CNc2nc3ccc(OCCN4CCOCC4)cc3s2)cc1)c1cccc(Cl)c1,0.0
O=C1Cc2cc(-c3ccccc3)cnc2N1,0.0
COC(=O)CCC(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,1.0
COc1ccc2cc(C(=O)C3CCC(C(C)C(=O)NCCC4=CCCCC4)CC3)[nH]c2c1,0.0
CC1(C)CCc2c(C(=O)Nc3cnn(C(CCS(C)(=O)=O)c4ccccc4)c3)n[nH]c2C1,0.0
COc1ccc(-c2ccncc2)cc1C(N)=O,0.0
O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)cc1)Nc1ccccc1,1.0
Cc1ccc(-n2cc(C(=O)c3c(C)[nH]c(-c4ccccc4)c3-c3ccccc3)c(C(=O)Nc3ccccc3)n2)cc1,0.0
CN(C)C(=O)OC1CNC(C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,0.0
COc1cccc(NC(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,1.0
Oc1ccc(Nc2ncc(F)c(Nc3ccc(O)cc3)n2)cc1,1.0
CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)c(F)c2)c1,1.0
COC(=O)c1cccc(NC(=O)c2cc(-n3cc(-c4ccc5nccnc5c4)nn3)ccc2O)c1,1.0
NC(=O)c1ccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)cc1,1.0
O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccc(OCCN5CCCCC5)cc4)cc23)cc1,1.0
COc1ccc(-c2cnc3[nH]cc(-c4ccc(OC)c(OC)c4)c3c2)cc1N,0.0
COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1C(N)=O,0.0
COc1cc2c(Nc3ncc(C)s3)ncnc2cc1OCCCN1CCOCC1,1.0
CC(C)(C)c1ccc(-n2cc(-c3ccccc3NCc3ccncc3)nn2)cc1,0.0
CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2F)c1,1.0
CCOc1ccccc1Nc1cc2[nH]c(-c3cn[nH]c3)cc2cn1,0.0
COc1cc2nccc(Oc3ccc4c(C(=O)NC5(C)CC5)cccc4c3)c2cc1OC,1.0
CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,1.0
CS(=O)(=O)N(CCCN1CCOCC1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,1.0
CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cnc(C(F)(F)F)cn2)c1,1.0
CN1CCN(c2cccc(CNc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,0.0
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,1.0
CC(C)n1cc(C(=O)c2cncc(NC3CCN(C=O)C3c3ccc(F)cc3)n2)c2c(N)ncnc21,1.0
CC(C)CC(Nc1cccc(O)c1)C(=O)Nc1nc2ccc3[nH]ncc3c2s1,1.0
O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,0.0
CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1,0.0
CC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl,1.0
CCCN(CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0.0
Cc1ccnc(Cc2cc(Nc3nc(C)cn4c(-c5cn[nH]c5)cnc34)sn2)c1,1.0
O=C(O)c1ccc(Nc2ccnc(Nc3ccc(C(=O)O)cc3)n2)cc1,1.0
Cc1ccc(C(=O)NC(C)C)cc1-c1ccc(C(=O)NCC2CC2)cc1,0.0
Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(N5CCN(C)CC5)nc34)CC2)no1,1.0
Cc1cn2c(-c3cnn(CC(=O)Nc4nccs4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1.0
O=S(=O)(c1ccccc1)c1cnc2nc3ccccc3n2c1-c1ccccc1,0.0
Cc1cc(Nc2cc(N3CCC3)nc(OC3CCN(C(=O)OC(C)(C)C)C3)n2)[nH]n1,1.0
